segment,conversion,spend,uplift_score,p_treatment,p_control
No E-Mail,0,0.0,0.0061015357183541365,0.00948101118935379,0.0033794754709996545
No E-Mail,0,0.0,0.006663576996484276,0.011855775855394539,0.005192198858910263
No E-Mail,0,0.0,0.005724459690468672,0.010718043876209015,0.004993584185740343
No E-Mail,0,0.0,0.015374101264419791,0.029387413885099738,0.014013312620679947
Womens E-Mail,0,0.0,0.005636778495397702,0.012803154327024165,0.007166375831626463
Womens E-Mail,0,0.0,0.0065504563987422776,0.011044841377694185,0.004494384978951907
Womens E-Mail,0,0.0,0.005804977114843348,0.010294350308520082,0.004489373193676734
No E-Mail,0,0.0,0.005696970331573684,0.007794318561377566,0.002097348229803882
Womens E-Mail,0,0.0,0.00573653479277343,0.008460516179724806,0.0027239813869513753
No E-Mail,0,0.0,0.005772546837230981,0.00983299323199543,0.004060446394764449
No E-Mail,0,0.0,0.005857375341826491,0.007713596383176668,0.0018562210413501769
No E-Mail,0,0.0,0.008221504618261303,0.011251135631737415,0.0030296310134761127
Womens E-Mail,0,0.0,0.005595632218672868,0.01481636601458604,0.009220733795913172
No E-Mail,0,0.0,0.004037805201704747,0.016190969873129422,0.012153164671424676
Womens E-Mail,0,0.0,0.0061124696152166135,0.0094738321409856,0.003361362525768986
No E-Mail,0,0.0,0.015486637443292308,0.0229047566482153,0.007418119204922991
Womens E-Mail,0,0.0,0.005829336477296567,0.012739456035817425,0.006910119558520858
Womens E-Mail,0,0.0,0.005118392837459966,0.006684578099802397,0.0015661852623424313
Womens E-Mail,0,0.0,0.006994001094900489,0.010125888848962756,0.0031318877540622665
Mens E-Mail,0,0.0,0.005833539916319791,0.013102759863766102,0.007269219947446311
Womens E-Mail,0,0.0,0.007178308662842364,0.012932208244503368,0.005753899581661004
No E-Mail,0,0.0,0.005686213695174679,0.017398390539192447,0.011712176844017768
Mens E-Mail,0,0.0,0.007175100101631209,0.015220062011454543,0.008044961909823335
Mens E-Mail,0,0.0,0.006287889883359842,0.010541944239068233,0.004254054355708391
No E-Mail,0,0.0,0.006217187272794418,0.01046210841879935,0.0042449211460049326
Womens E-Mail,0,0.0,0.005076146885513359,0.006962508545763604,0.0018863616602502443
Womens E-Mail,0,0.0,0.00616658290955919,0.017963302404331145,0.011796719494771955
No E-Mail,0,0.0,0.004376487323355299,0.01710134688852892,0.012724859565173621
Mens E-Mail,0,0.0,0.005383587950949457,0.015197987002519037,0.00981439905156958
Mens E-Mail,0,0.0,0.014874585081477765,0.020540347147072213,0.005665762065594448
No E-Mail,0,0.0,0.015582191586083375,0.022948456838663332,0.007366265252579957
Womens E-Mail,0,0.0,0.007460679743518368,0.011263111863678794,0.0038024321201604264
Mens E-Mail,0,0.0,0.005772927414315987,0.010566954084812213,0.004794026670496226
Mens E-Mail,0,0.0,0.005914212923299118,0.009888344194421854,0.003974131271122736
Womens E-Mail,0,0.0,0.012979390448884378,0.03275519639782328,0.019775805948938904
Mens E-Mail,0,0.0,0.005633588675867942,0.008139639474840251,0.0025060507989723094
No E-Mail,0,0.0,0.004385020152403678,0.01667825164841697,0.012293231496013293
No E-Mail,0,0.0,0.0038356793917718075,0.015255031036463003,0.011419351644691196
No E-Mail,0,0.0,0.005943702563162788,0.008876043370830375,0.002932340807667588
No E-Mail,0,0.0,0.006288206625443019,0.011315746274986794,0.005027539649543775
No E-Mail,0,0.0,0.005945546653425076,0.014337826677322201,0.008392280023897126
Womens E-Mail,0,0.0,0.005669338282835658,0.00913559596784069,0.0034662576850050314
No E-Mail,0,0.0,0.007652455997675517,0.012470790258699578,0.004818334261024061
Mens E-Mail,0,0.0,0.004380410956230561,0.016216353197933818,0.011835942241703257
Womens E-Mail,0,0.0,0.007808853061437612,0.013724692143701872,0.00591583908226426
Womens E-Mail,0,0.0,0.006449250507589616,0.010394310375695865,0.003945059868106249
No E-Mail,0,0.0,0.00697871891194115,0.014208569565464037,0.007229850653522887
No E-Mail,0,0.0,0.006857698929619545,0.010976555002326964,0.004118856072707419
Womens E-Mail,0,0.0,0.007454814106368969,0.013911512818417383,0.0064566987120484145
Mens E-Mail,0,0.0,0.01314232013004647,0.024068801758983904,0.010926481628937433
Womens E-Mail,0,0.0,0.0055238368882428255,0.008703477513795108,0.003179640625552283
Womens E-Mail,0,0.0,0.005682638551379312,0.007735004106723249,0.0020523655553439375
Womens E-Mail,0,0.0,0.004243074130286342,0.019130512160133204,0.014887438029846862
Womens E-Mail,0,0.0,0.006732574868445883,0.012344674868136946,0.005612099999691063
Mens E-Mail,0,0.0,0.0068375408581180935,0.010014980310024566,0.0031774394519064734
Womens E-Mail,0,0.0,0.01523492516290132,0.024482550394652084,0.009247625231750763
Mens E-Mail,0,0.0,0.0062044555721058065,0.014728505967124425,0.008524050395018619
No E-Mail,0,0.0,0.007688190882831617,0.013547052397610922,0.005858861514779305
Mens E-Mail,0,0.0,0.005022973264204433,0.006442536246374001,0.0014195629821695678
No E-Mail,0,0.0,0.005718049910548312,0.011689474682912194,0.0059714247723638815
No E-Mail,0,0.0,0.006666370351742547,0.011106303077737877,0.0044399327259953296
No E-Mail,0,0.0,0.00655045687872731,0.010622915957729883,0.004072459079002573
Mens E-Mail,0,0.0,0.01222417930924679,0.014933424646693479,0.00270924533744669
Mens E-Mail,0,0.0,0.007909130471357056,0.013075138497890841,0.005166008026533785
Womens E-Mail,0,0.0,0.005905832136099198,0.009381641790381135,0.003475809654281937
Womens E-Mail,0,0.0,0.006032229412423929,0.009546259311189376,0.0035140298987654467
Womens E-Mail,0,0.0,0.006623742892963061,0.011090078027190968,0.004466335134227907
No E-Mail,0,0.0,0.0065003483072223365,0.012460074096322944,0.005959725789100608
Mens E-Mail,0,0.0,0.005140921446698027,0.013342671405966233,0.008201749959268206
Womens E-Mail,0,0.0,0.005378042530488247,0.01130950898132831,0.005931466450840063
Mens E-Mail,0,0.0,0.01024992601636331,0.01829483092604144,0.00804490490967813
No E-Mail,0,0.0,0.005181613250990064,0.01424757524421409,0.009065961993224026
Mens E-Mail,0,0.0,0.004658326544344353,0.012850384600513498,0.008192058056169144
Mens E-Mail,0,0.0,0.006039718035481904,0.01194332616379766,0.005903608128315756
No E-Mail,0,0.0,0.00547917504529603,0.007279187780619274,0.001800012735323244
Womens E-Mail,0,0.0,0.007611664231363081,0.013639549970007407,0.006027885738644326
Mens E-Mail,0,0.0,0.0058788493074338624,0.008821000840584759,0.0029421515331508963
Mens E-Mail,0,0.0,0.006435489301310682,0.01738146617027943,0.010945976868968749
No E-Mail,0,0.0,0.005533857566510447,0.00906800776003051,0.0035341501935200635
No E-Mail,0,0.0,0.004950984003940433,0.01629783082582936,0.011346846821888926
No E-Mail,0,0.0,0.006141988104335764,0.010631717484744363,0.004489729380408599
Mens E-Mail,0,0.0,0.006034336405210678,0.013061075387615825,0.007026738982405147
Womens E-Mail,1,29.99,0.006382941917308344,0.010554045791571815,0.0041711038742634704
No E-Mail,0,0.0,0.005526416179560747,0.009463571539293086,0.00393715535973234
No E-Mail,0,0.0,0.0056746725245385085,0.008086556363719922,0.0024118838391814137
Mens E-Mail,0,0.0,0.004134066016460826,0.01672210952359264,0.012588043507131814
Womens E-Mail,0,0.0,0.012401450390130134,0.021421855262290977,0.009020404872160843
Mens E-Mail,0,0.0,0.009281483725780755,0.01551263180390672,0.0062311480781259655
Womens E-Mail,0,0.0,0.005064354592276522,0.006722372858697285,0.001658018266420763
Mens E-Mail,0,0.0,0.004801755756520962,0.006126140746604006,0.0013243849900830438
Womens E-Mail,0,0.0,0.004862419596433797,0.005993259485126928,0.001130839888693131
Mens E-Mail,0,0.0,0.007344819872579634,0.01073076238258111,0.003385942510001476
Mens E-Mail,0,0.0,0.005301585749257817,0.00678095852393067,0.0014793727746728526
Mens E-Mail,0,0.0,0.01224471346496301,0.017499500969785312,0.005254787504822302
No E-Mail,0,0.0,0.006348095475886184,0.010343699128265662,0.003995603652379477
Womens E-Mail,0,0.0,0.007326739357058903,0.01281076077481489,0.005484021417755987
Womens E-Mail,0,0.0,0.008747347544631206,0.014104491238877288,0.0053571436942460825
No E-Mail,0,0.0,0.0059444202969876885,0.009356409633898588,0.0034119893369108996
No E-Mail,0,0.0,0.006797811074072031,0.013884129590285815,0.007086318516213785
Womens E-Mail,0,0.0,0.005508554947731139,0.009229154691900592,0.0037205997441694533
No E-Mail,0,0.0,0.0058357647459400365,0.00960930633390248,0.0037735415879624435
No E-Mail,0,0.0,0.005920405447675429,0.010829357245979554,0.004908951798304125
Mens E-Mail,0,0.0,0.004947167058059563,0.019207520513226616,0.014260353455167053
No E-Mail,0,0.0,0.0058854022502750096,0.010736179774956283,0.004850777524681274
No E-Mail,0,0.0,0.005696363956412763,0.009284886897462688,0.0035885229410499257
Mens E-Mail,0,0.0,0.0058357647459400365,0.00960930633390248,0.0037735415879624435
Mens E-Mail,0,0.0,0.015741117215367948,0.023111059471915926,0.007369942256547979
Mens E-Mail,0,0.0,0.005525875296963597,0.015616387277601677,0.01009051198063808
Womens E-Mail,0,0.0,0.005765041372143754,0.009392881728325427,0.003627840356181673
Womens E-Mail,0,0.0,0.008479222017736874,0.01698343479197396,0.008504212774237086
Womens E-Mail,0,0.0,0.006275774641066123,0.010189297051926493,0.003913522410860369
Womens E-Mail,0,0.0,0.005763176781894594,0.007928524228721886,0.002165347446827292
No E-Mail,0,0.0,0.005336020832579203,0.006868889271584061,0.0015328684390048582
Mens E-Mail,0,0.0,0.006011030321778896,0.009995232836220702,0.003984202514441806
Womens E-Mail,0,0.0,0.005800465390054992,0.011770830317102191,0.005970364927047199
No E-Mail,0,0.0,0.00666662077222969,0.009819647355761331,0.0031530265835316416
Womens E-Mail,0,0.0,0.007220235682650267,0.011421633052899087,0.004201397370248819
Womens E-Mail,0,0.0,0.0055084253492531324,0.008883374871881277,0.0033749495226281447
No E-Mail,0,0.0,0.005877326319486913,0.010153880213720845,0.004276553894233932
Mens E-Mail,0,0.0,0.005460729285973274,0.013836877588630335,0.00837614830265706
Mens E-Mail,0,0.0,0.004574214682799015,0.018107283605883612,0.013533068923084597
No E-Mail,0,0.0,0.0060394107874801786,0.009347290030428628,0.0033078792429484492
Mens E-Mail,0,0.0,0.007133515337689531,0.014738271804806531,0.007604756467117
No E-Mail,0,0.0,0.006598348871570846,0.01084253855099835,0.004244189679427504
Mens E-Mail,0,0.0,0.004759832681328934,0.006123262376961166,0.0013634296956322326
No E-Mail,0,0.0,0.007440061123292754,0.010961027849542353,0.0035209667262495995
Mens E-Mail,0,0.0,0.005987290550014731,0.011471513544525693,0.005484222994510962
Mens E-Mail,0,0.0,0.006232091379530735,0.009097444452126182,0.002865353072595446
Womens E-Mail,0,0.0,0.006192027626400321,0.009974480774882654,0.003782453148482333
Womens E-Mail,0,0.0,0.0056746725245385085,0.008086556363719922,0.0024118838391814137
No E-Mail,0,0.0,0.00567227490063391,0.009016613848728148,0.003344338948094238
Mens E-Mail,0,0.0,0.006319894805324877,0.009547637559966488,0.003227742754641611
Mens E-Mail,0,0.0,0.004759832681328934,0.006123262376961166,0.0013634296956322326
Womens E-Mail,0,0.0,0.005533123778086878,0.01057040886853681,0.005037285090449932
Womens E-Mail,0,0.0,0.005769607445014308,0.011668479495401217,0.005898872050386909
Womens E-Mail,0,0.0,0.004457592412272428,0.01335068469159355,0.008893092279321122
Mens E-Mail,0,0.0,0.006059761288979393,0.010759314685198036,0.004699553396218643
No E-Mail,0,0.0,0.022643763419817144,0.04034420438212258,0.017700440962305435
No E-Mail,0,0.0,0.006026668375315685,0.009898409400446395,0.0038717410251307093
Mens E-Mail,0,0.0,0.0078559267579022,0.013694004409616978,0.005838077651714778
Womens E-Mail,0,0.0,0.0045307565384720624,0.014415077093870571,0.009884320555398509
Mens E-Mail,0,0.0,0.006184968535526391,0.009054363313552532,0.0028693947780261413
Mens E-Mail,0,0.0,0.00659975081849176,0.009699752447202538,0.0031000016287107772
Mens E-Mail,0,0.0,0.0051895267394948905,0.006683326228628924,0.0014937994891340333
Mens E-Mail,0,0.0,0.0060277194874817095,0.009667311766419422,0.003639592278937713
Womens E-Mail,0,0.0,0.005731624345433828,0.012666039664247477,0.006934415318813649
Womens E-Mail,0,0.0,0.00618250793249577,0.010074819161879498,0.0038923112293837276
Mens E-Mail,0,0.0,0.005528880315482196,0.011867995692637714,0.006339115377155518
Mens E-Mail,0,0.0,0.0058918574187703,0.011478912692557717,0.005587055273787417
Mens E-Mail,0,0.0,0.004162308470041421,0.015232162843435171,0.01106985437339375
Womens E-Mail,0,0.0,0.005265645108913421,0.016442365928841053,0.011176720819927632
Womens E-Mail,0,0.0,0.0036872480575686484,0.015620627708654244,0.011933379651085596
Mens E-Mail,0,0.0,0.0056609118740508476,0.01051770058945436,0.004856788715403512
Womens E-Mail,0,0.0,0.006042203622997531,0.011951145187036176,0.005908941564038646
No E-Mail,0,0.0,0.004524382185774474,0.014302694880315103,0.009778312694540629
Mens E-Mail,0,0.0,0.0055555537032380906,0.007808572143086466,0.002253018439848376
Womens E-Mail,0,0.0,0.006503587835135353,0.010251699118045741,0.0037481112829103884
Womens E-Mail,0,0.0,0.007327559759912032,0.01306006429778221,0.005732504537870178
Womens E-Mail,0,0.0,0.005933951575400052,0.010139332846457084,0.004205381271057032
Womens E-Mail,0,0.0,0.0052818310370010245,0.007199486751628978,0.001917655714627954
Womens E-Mail,0,0.0,0.005478603105566282,0.010437287922229218,0.004958684816662937
Womens E-Mail,0,0.0,0.006602253786098369,0.009400013504262728,0.0027977597181643578
Mens E-Mail,0,0.0,0.005549589137919614,0.015839072744971833,0.01028948360705222
Womens E-Mail,0,0.0,0.005157518957363395,0.006742414574322649,0.0015848956169592537
Womens E-Mail,0,0.0,0.013695618730662381,0.019108136257469224,0.005412517526806844
Mens E-Mail,0,0.0,0.011154632952512473,0.0149992260548232,0.0038445931023107288
Womens E-Mail,0,0.0,0.0048445813830438065,0.005897449499027902,0.0010528681159840958
Mens E-Mail,0,0.0,0.006974864930185001,0.009348288888538501,0.0023734239583535002
No E-Mail,0,0.0,0.008090236726773278,0.013015223179319042,0.004924986452545763
No E-Mail,0,0.0,0.007559067700525931,0.013217349884286194,0.005658282183760264
Womens E-Mail,0,0.0,0.006195526301539217,0.010019150936481978,0.0038236246349427614
Womens E-Mail,0,0.0,0.00697364469143149,0.013788081437069024,0.006814436745637534
Womens E-Mail,0,0.0,0.005613704194446527,0.008897016701592483,0.0032833125071459555
No E-Mail,0,0.0,0.006158850929902687,0.00977321929326185,0.003614368363359163
No E-Mail,0,0.0,0.005241433940986055,0.011951999604174353,0.006710565663188298
Womens E-Mail,0,0.0,0.005567539968120795,0.017397623759381232,0.011830083791260437
Mens E-Mail,0,0.0,0.005418467535743017,0.006948460202827042,0.001529992667084024
No E-Mail,0,0.0,0.005879480642376872,0.009580966027469114,0.0037014853850922415
Womens E-Mail,0,0.0,0.005674012949880451,0.009220793780949074,0.003546780831068623
Womens E-Mail,0,0.0,0.0060919481334855,0.009655152915162923,0.003563204781677423
Womens E-Mail,0,0.0,0.004734954452488406,0.017983613343275112,0.013248658890786707
Womens E-Mail,0,0.0,0.005349871830438439,0.014867445043747776,0.009517573213309337
Mens E-Mail,0,0.0,0.01740911107127515,0.02601377968402585,0.0086046686127507
Womens E-Mail,0,0.0,0.004875318372622931,0.006171920606669272,0.0012966022340463413
Mens E-Mail,0,0.0,0.0057397292759490855,0.008189943370717512,0.0024502140947684267
Womens E-Mail,0,0.0,0.005891838929487305,0.00901240413301683,0.003120565203529525
Mens E-Mail,0,0.0,0.005247484274292091,0.012286675074751993,0.007039190800459902
Mens E-Mail,0,0.0,0.00726640766542954,0.012740988441068251,0.005474580775638711
Mens E-Mail,0,0.0,0.005935199802654622,0.009666275776545876,0.003731075973891254
Womens E-Mail,0,0.0,0.0056144329633596324,0.011489740574841189,0.005875307611481556
No E-Mail,0,0.0,0.015492893154609614,0.02363336326764089,0.008140470113031276
No E-Mail,0,0.0,0.005587484625024427,0.012642274053151005,0.007054789428126577
Mens E-Mail,0,0.0,0.005326543953350487,0.015850013001005168,0.010523469047654681
No E-Mail,0,0.0,0.0063672188958770765,0.010081438872182928,0.003714219976305851
Womens E-Mail,0,0.0,0.014509181427641371,0.026558284725566584,0.012049103297925213
No E-Mail,0,0.0,0.0057002934887077465,0.009574933107328874,0.003874639618621128
Womens E-Mail,0,0.0,0.007311354177426033,0.012078351439809619,0.004766997262383586
No E-Mail,0,0.0,0.004966052903107105,0.013238341685645937,0.008272288782538832
No E-Mail,0,0.0,0.005335584565901375,0.013191678520012842,0.007856093954111467
Womens E-Mail,0,0.0,0.006430543487777906,0.014048431521708508,0.007617888033930602
No E-Mail,0,0.0,0.0037857512026847444,0.01637481738324968,0.012589066180564934
No E-Mail,0,0.0,0.005464841327611995,0.014407532366699812,0.008942691039087817
Mens E-Mail,0,0.0,0.004886534039414087,0.006302895813453837,0.0014163617740397497
Womens E-Mail,0,0.0,0.005909626693331336,0.009728660849311439,0.0038190341559801028
Womens E-Mail,0,0.0,0.006097791625258353,0.01028020384617226,0.004182412220913908
No E-Mail,1,72.05,0.005686995324863256,0.01102641230276076,0.005339416977897504
Mens E-Mail,0,0.0,0.005211684802472843,0.006999024660722757,0.001787339858249915
Mens E-Mail,0,0.0,0.004657558868708177,0.005837100799665085,0.0011795419309569078
Mens E-Mail,0,0.0,0.0054334891738111206,0.007205211526451382,0.0017717223526402613
Mens E-Mail,0,0.0,0.0044191829726115805,0.012914630287794741,0.00849544731518316
Mens E-Mail,0,0.0,0.005740610783047917,0.009253912465804528,0.003513301682756612
Mens E-Mail,0,0.0,0.006437508023300783,0.010643765371247659,0.004206257347946876
No E-Mail,0,0.0,0.01777060935320094,0.027760681629810827,0.009990072276609887
Mens E-Mail,0,0.0,0.0060185114886996665,0.015696442898241087,0.00967793140954142
No E-Mail,0,0.0,0.005382361243669055,0.00715979061702592,0.0017774293733568652
Mens E-Mail,0,0.0,0.0052341370278560576,0.017888880375469172,0.012654743347613115
No E-Mail,0,0.0,0.0060815276333528664,0.011407159473211472,0.005325631839858605
Mens E-Mail,0,0.0,0.00626120876127602,0.01056237546938255,0.00430116670810653
Mens E-Mail,0,0.0,0.00830946139973659,0.019674989932696126,0.011365528532959536
Mens E-Mail,0,0.0,0.005201424453055289,0.007163113090278696,0.001961688637223406
No E-Mail,0,0.0,0.005983313084997605,0.009933732120464592,0.003950419035466987
Mens E-Mail,0,0.0,0.004817795739596564,0.014417034594922521,0.009599238855325957
No E-Mail,0,0.0,0.005216102177592885,0.006902414506165803,0.0016863123285729173
No E-Mail,0,0.0,0.022814764272565766,0.0422557746115408,0.019441010338975034
Mens E-Mail,0,0.0,0.005486684579902885,0.016250125448462736,0.010763440868559852
Mens E-Mail,0,0.0,0.005797743154723479,0.011761769120141914,0.005964025965418435
No E-Mail,0,0.0,0.01322748724348079,0.024300335637368362,0.011072848393887572
No E-Mail,0,0.0,0.005695822971998444,0.013124147458065985,0.007428324486067541
No E-Mail,0,0.0,0.0033931559243271375,0.016262800618868152,0.012869644694541015
Womens E-Mail,0,0.0,0.006255117275369497,0.009881302197140198,0.0036261849217707007
No E-Mail,0,0.0,0.007006657942359272,0.009800897166659824,0.0027942392243005525
Womens E-Mail,0,0.0,0.0067477520795741555,0.011215662982574079,0.004467910902999923
No E-Mail,0,0.0,0.005291249468189327,0.015410990357672873,0.010119740889483546
No E-Mail,0,0.0,0.005335584565901375,0.013191678520012842,0.007856093954111467
No E-Mail,0,0.0,0.005945210243933834,0.00958246693389878,0.003637256689964946
Mens E-Mail,0,0.0,0.00778771456052593,0.012913290436691448,0.005125575876165518
No E-Mail,0,0.0,0.015631826309660805,0.02122672519116216,0.005594898881501354
No E-Mail,0,0.0,0.005698036464904992,0.012540537835475502,0.00684250137057051
Mens E-Mail,0,0.0,0.006333127926589443,0.009804035366195922,0.003470907439606479
Mens E-Mail,0,0.0,0.005983026838734225,0.008328186442422454,0.002345159603688229
No E-Mail,0,0.0,0.0062429599490725985,0.00974818966911312,0.0035052297200405215
Mens E-Mail,0,0.0,0.005275808036614709,0.007642432521376472,0.002366624484761762
Mens E-Mail,0,0.0,0.005933951575400052,0.010139332846457084,0.004205381271057032
Womens E-Mail,0,0.0,0.005842374648727526,0.009232177467077699,0.003389802818350173
Mens E-Mail,0,0.0,0.006635756967042816,0.00926914280368369,0.002633385836640874
Mens E-Mail,0,0.0,0.0060589252559090125,0.010948431276673654,0.004889506020764642
Mens E-Mail,0,0.0,0.006132040692074169,0.009500606827064488,0.0033685661349903188
Womens E-Mail,0,0.0,0.0052037917464506,0.012409714842883664,0.007205923096433064
No E-Mail,0,0.0,0.005719367201219529,0.012627101289029781,0.006907734087810252
Mens E-Mail,0,0.0,0.0058087294084711244,0.0098058216363152,0.003997092227844075
Womens E-Mail,0,0.0,0.006369409584867132,0.0106113731881687,0.004241963603301568
Womens E-Mail,0,0.0,0.005712491595038443,0.009457919521807828,0.003745427926769385
Womens E-Mail,0,0.0,0.0050806614826006125,0.01416555974637988,0.009084898263779267
Mens E-Mail,0,0.0,0.008142606105282071,0.011649956489457191,0.0035073503841751203
No E-Mail,0,0.0,0.014726699473383845,0.021902974325355384,0.007176274851971539
Womens E-Mail,0,0.0,0.005192234029377146,0.0069484348848524715,0.0017562008554753252
No E-Mail,0,0.0,0.005819989577864771,0.01183600143158648,0.00601601185372171
No E-Mail,0,0.0,0.02330499940386814,0.0378529013149521,0.014547901911083962
Womens E-Mail,0,0.0,0.006731820834265571,0.01206360513758479,0.00533178430331922
No E-Mail,0,0.0,0.006889557938089531,0.00901220350497541,0.0021226455668858796
Womens E-Mail,0,0.0,0.006089404026784902,0.008622948330234978,0.002533544303450076
No E-Mail,0,0.0,0.006594169812766806,0.011644287727958532,0.005050117915191726
Womens E-Mail,0,0.0,0.00662464416638836,0.012323098051168845,0.005698453884780484
Mens E-Mail,0,0.0,0.0157946986435386,0.026331148337488276,0.010536449693949674
Womens E-Mail,0,0.0,0.006397306005421613,0.008372589550737193,0.00197528354531558
Womens E-Mail,0,0.0,0.01499891569129301,0.02202674262795131,0.0070278269366583004
Womens E-Mail,0,0.0,0.006655168644457148,0.01102823996738894,0.0043730713229317925
Womens E-Mail,0,0.0,0.005360110795749804,0.01944228526648289,0.014082174470733087
No E-Mail,0,0.0,0.005625434448073934,0.008127181304930753,0.0025017468568568194
Womens E-Mail,0,0.0,0.006063118114854844,0.009082260678922614,0.003019142564067771
Mens E-Mail,0,0.0,0.003734421708723991,0.013561373388618791,0.0098269516798948
Womens E-Mail,0,0.0,0.0057354255177605815,0.00901645731408582,0.003281031796325238
No E-Mail,0,0.0,0.005589607514121917,0.01624011071554515,0.010650503201423233
No E-Mail,0,0.0,0.006387391472572895,0.013557578282168402,0.007170186809595507
Mens E-Mail,0,0.0,0.003853653261726396,0.014168747000799271,0.010315093739072875
Mens E-Mail,0,0.0,0.004928858412320083,0.006214862505933224,0.0012860040936131408
Womens E-Mail,0,0.0,0.005080794682818238,0.006285815334873332,0.0012050206520550942
Mens E-Mail,0,0.0,0.00890598514047502,0.01620824803147361,0.0073022628909985895
Mens E-Mail,0,0.0,0.005898028677358311,0.01563201496669895,0.009733986289340638
Mens E-Mail,0,0.0,0.004354562547052585,0.015186793432267821,0.010832230885215236
Mens E-Mail,0,0.0,0.005761432620390942,0.008145381166310006,0.0023839485459190633
No E-Mail,0,0.0,0.00538994572898038,0.0144955081426763,0.00910556241369592
Womens E-Mail,0,0.0,0.006141384905677719,0.009734695109892142,0.003593310204214423
No E-Mail,0,0.0,0.005952845868625269,0.008867806466784128,0.0029149605981588582
Mens E-Mail,0,0.0,0.006064913679937077,0.009380830949675394,0.003315917269738317
No E-Mail,0,0.0,0.016436041880966812,0.02422786430278239,0.007791822421815581
Mens E-Mail,0,0.0,0.01845669127291665,0.02763733756574257,0.00918064629282592
No E-Mail,0,0.0,0.005727954645106629,0.008813411933564025,0.0030854572884573958
Womens E-Mail,0,0.0,0.005954963558849023,0.007911698690457429,0.001956735131608406
Mens E-Mail,0,0.0,0.006147310830613227,0.009152753960220944,0.0030054431296077174
Mens E-Mail,0,0.0,0.00656027424495717,0.013671760945531524,0.007111486700574355
Mens E-Mail,0,0.0,0.005824513828625225,0.010028243629968925,0.0042037298013437
No E-Mail,0,0.0,0.00590885815167185,0.010761099742707446,0.004852241591035596
Mens E-Mail,0,0.0,0.005242464888419873,0.014046900754669774,0.008804435866249901
Womens E-Mail,0,0.0,0.005568558244241142,0.01045605215329121,0.0048874939090500676
No E-Mail,0,0.0,0.005231519370746409,0.006739367721137032,0.0015078483503906228
Mens E-Mail,0,0.0,0.0059347059326862,0.009440777234869777,0.003506071302183577
No E-Mail,0,0.0,0.005317254350596317,0.006757428654833706,0.0014401743042373883
Mens E-Mail,0,0.0,0.018395952740127623,0.027049491468358663,0.00865353872823104
No E-Mail,0,0.0,0.00477819152293114,0.006092592797779015,0.0013144012748478753
No E-Mail,0,0.0,0.005093472691129828,0.006306594816767225,0.0012131221256373966
No E-Mail,0,0.0,0.005044584772992988,0.00647358650100342,0.0014290017280104322
Mens E-Mail,1,29.99,0.0067027733496924395,0.01161553094387846,0.004912757594186021
Womens E-Mail,0,0.0,0.00525537599896261,0.006651276064909384,0.001395900065946773
No E-Mail,0,0.0,0.013101676163284262,0.02113187866182784,0.008030202498543576
Womens E-Mail,0,0.0,0.005937122820690489,0.009445733973650906,0.0035086111529604174
No E-Mail,0,0.0,0.005180929913312138,0.012749800651113523,0.007568870737801385
Womens E-Mail,0,0.0,0.005020877826686769,0.01379586798507503,0.00877499015838826
No E-Mail,0,0.0,0.0059964191712680885,0.010781457467478422,0.004785038296210333
Womens E-Mail,0,0.0,0.00583728193141652,0.009139166254769194,0.003301884323352674
Mens E-Mail,0,0.0,0.0057650604129684015,0.009194964191392214,0.003429903778423813
No E-Mail,0,0.0,0.018721117493199914,0.027333316808468636,0.008612199315268724
Womens E-Mail,0,0.0,0.005909554385593931,0.012085651020749329,0.006176096635155398
Womens E-Mail,0,0.0,0.013119449591529265,0.020323901484941197,0.007204451893411933
Mens E-Mail,0,0.0,0.006243799740871971,0.008296189855135451,0.0020523901142634805
Womens E-Mail,0,0.0,0.005969922929907277,0.010223598223919033,0.004253675294011756
Mens E-Mail,0,0.0,0.006143016477399469,0.009058048557460856,0.002915032080061387
Mens E-Mail,0,0.0,0.006665184569010472,0.009875437220651796,0.0032102526516413245
No E-Mail,0,0.0,0.005875767294309272,0.008430130477867533,0.0025543631835582606
Mens E-Mail,0,0.0,0.007370509051972458,0.012836458005733567,0.005465948953761108
Mens E-Mail,0,0.0,0.01150979461037203,0.024372008400090857,0.012862213789718828
No E-Mail,0,0.0,0.006763190782255533,0.011207768770933511,0.004444577988677979
No E-Mail,0,0.0,0.006920836764594231,0.01611769362551316,0.00919685686091893
No E-Mail,0,0.0,0.004714725178787328,0.01882432819079038,0.014109603012003053
No E-Mail,0,0.0,0.005232972771923231,0.013059672847311143,0.007826700075387912
Womens E-Mail,0,0.0,0.00667267622978494,0.010581303116497812,0.003908626886712872
No E-Mail,0,0.0,0.006834326055722403,0.011365512249299749,0.0045311861935773455
No E-Mail,0,0.0,0.007664218797877966,0.01215423233606596,0.004490013538187994
Mens E-Mail,0,0.0,0.004952686379683323,0.006440642263118475,0.0014879558834351514
Mens E-Mail,0,0.0,0.005057740344550331,0.0070250328552136886,0.001967292510663358
Womens E-Mail,0,0.0,0.004961188759507999,0.006078547886854312,0.0011173591273463132
No E-Mail,0,0.0,0.005515905782740567,0.007572817193247454,0.0020569114105068874
Mens E-Mail,0,0.0,0.005442976131190021,0.01601219988085386,0.010569223749663839
Womens E-Mail,0,0.0,0.013609066064470234,0.0175325974710723,0.003923531406602065
